volume	'vɒljuːm	'vɑljum	卷， 册， 书卷； 容积， 体积； 音量， 响度
retreat	rɪ'triːt	rɪ'trit	退却， 撤退； 退避， 退缩
ache	eɪk	ek	疼痛；渴望 / 疼痛
mutual	'mjuːtʃuəl	'mjutʃuəl	相互的； 共同的
shell	ʃel	ʃɛl	壳，贝壳；外壳，框架；炮弹 / 剥…的壳； 炮击
guideline	'gaɪdlaɪn	'ɡaɪdlaɪn	指导方针， 准则
loose	luːs	lus	松的； 不精确的， 不严密的； 散漫的
therefore	'ðeəfɔː	'ðɛrfɔr	因此， 所以
exchange	ɪks'tʃeɪndʒ	ɪks'tʃendʒ	交换； 交流； 兑换
hesitate	'hezɪteɪt	ˈhɛzətet	犹豫， 踌躇； 含糊； 不情愿
rifle	'raɪfl	'raɪfl	来复枪， 步枪
private	'praɪvət	ˈpraɪvɪt	私人的；秘密的；私下的；私营的 / 士兵， 列兵
baggage	'bægɪdʒ	'bæɡɪdʒ	行李
companion	kəm'pæniən	kəm'pænɪən	同伴， 共事者； 伴侣
breakdown	'breɪkdaun	'brek'daʊn	垮， 衰竭； 损坏， 故障； 倒塌
paste	peɪst	pest	糊，糨糊 / 粘， 贴
overtake	ˌəuvə'teɪk	,ovɚ'tek	追上， 超过； 突然降临于， 意外地碰上
jeans	dʒiːnz		工装裤， 牛仔裤
overnight	əʊvə'naɪt	'ovənaɪt	整夜， 通宵； 一夜间， 突然 / 一整夜的； 一夜间的， 突然的
behave	bɪ'heɪv	bɪ'hev	表现， 举止； 运转， 作出反应
stretch	stretʃ	strɛtʃ	伸展，延续；伸长，拉长；倾注全力；紧张 / 一段时间， 一段路程， 连绵的一片； 伸展， 延伸
undo	ˌʌn'duː	ʌn'du	解开， 打开； 取消， 撤销
accomplish	ə'kʌmpliʃ	ə'kɑmplɪʃ	达到； 完成
laser	'leɪzə	'lezɚ	激光
mixture	'mɪkstʃə	'mɪkstʃɚ	混合， 混合物
engine	'endʒɪn	'ɛndʒɪn	引擎， 发动机； 机车
responsible	rɪ'spɒnsəbl	rɪ'spɑnsəbl	需负责任的， 承担责任的； 有责任感的， 负责可靠的； 责任重大的， 重要的
scope	skəup	skop	范围； 余地， 机会
democratic	ˌdemə'krætɪk	'dɛmə'krætɪk	民主的， 民主政体的
medal	'medl	'mɛdl	奖牌， 奖章， 勋章
satellite	'sætəlaɪt	'sætəlaɪt	卫星， 人造卫星
bullet	'bulɪt	'bʊlɪt	枪弹， 子弹， 弹丸
recorder	rɪ'kɔːdə	rɪ'kɔrdɚ	录音机， 录像机； 记录装置， 记录仪
identify	aɪ'dentɪfaɪ	aɪ'dɛntɪfaɪ	一致 / 认出，鉴定；把…等同于
embrace	ɪm'breɪs	ɪm'bres	拥抱，怀抱 / 拥抱； 包括； 包围
nitrogen	'naɪtrədʒən	'naɪtrədʒən	氮
pour	pɔː	pɔr	灌， 倒； 倾泻
label	'leɪbl	ˈlebəl	标签；标记，符号 / 贴标签于； 把…称为
improvement	ɪm'pruːvmənt	ɪm'prʊvmənt	改进， 改善； 改进处
slippery	'slɪpəri	'slɪpəri	滑的； 狡猾的
scissors	'sɪzəz	'sɪzɚz	剪刀
significance	sɪg'nɪfɪkəns	sɪɡ'nɪfɪkəns	意义， 含义； 重要性， 重大
modify	'mɒdɪfaɪ	'mɑdɪfaɪ	更改， 修改； 修饰
horizon	hə'raɪzn	hə'raɪzn	地平线； 眼界， 见识
environment	ɪn'vaɪərənmənt	ɪn'vaɪrənmənt	环境， 外界； 围绕
airplane	'eəpleɪn	ˈɛrplen	飞机
pledge	pledʒ	plɛdʒ	保证，誓言 / 保证， 许诺
progressive	prə'gresɪv	prə'ɡrɛsɪv	前进的； 渐进的； 进行式的
reservoir	'rezəvwɑː	'rɛzɚ,vɔr	水库， 蓄水池； 储藏， 汇集
deliberate	dɪ'lɪb(ə)rət	dɪ'lɪbərət	故意的， 蓄意的； 慎重的， 深思熟虑的 / 仔细考虑， 思考
swear	sweə	swɛr	宣誓； 咒骂
atmosphere	'ætməsfɪə	'ætməsfɪr	大气， 空气； 气氛， 环境
decorate	'dekəreɪt	'dɛkəret	装饰， 装潢， 修饰
copyright	'kɒpiraɪt	'kɑpɪraɪt	版权
biotechnology	ˌbaɪəutek'nɒlədʒi	'baɪotɛk'nɑlədʒi	生物工艺学
career	kə'rɪə	kə'rɪr	生涯， 职业， 经历
occupation	ˌɒkju'peɪʃn	,ɑkju'peʃən	占领， 占据； 职业； 从事的活动， 消遣
tendency	'tendənsi	'tɛndənsi	趋向， 趋势， 倾向
release	rɪ'liːs	rɪ'lis	释放， 排放； 解除， 解脱； 放开， 松开； 发布； 发行
charter	'tʃɑːtə	'tʃɑrtɚ	包租的， 租用的 / 宪章，共同纲领；特许状，许可证；包租 / 包，租
slim	slɪm	slɪm	苗条的；薄的；少的 / 减轻体重， 变苗条
arithmetic	ə'rɪθmətɪk	ə'rɪθmətɪk	算术， 四则运算
rib	rɪb	rɪb	肋骨
faulty	'fɔːlti	'fɔlti	有错误的， 有缺点的
liberate	'lɪbəreɪt	'lɪbə'ret	解放， 释放
rid	rɪd	rɪd	使摆脱， 解除…的负担， 从…中清除
variation	ˌveəri'eɪʃn	,vɛrɪ'eʃən	变化， 变动； 变异； 变奏
moral	'mɒrəl	'mɔrəl	道德的，有道德的 / 品行； 道德规范； 寓意
defect	'diːfekt; dɪ'fekt	‘dɪfɛkt	变节， 叛变 / 缺点， 缺陷， 欠缺
reinforce	ˌriːɪn'fɔːs	,riɪn'fɔrs	增强， 加强， 增援
explode	ɪk'spləud	ɪk'splod	爆炸； 激增； 发怒 / 使爆炸
casual	'kæʒuəl	'kæʒʊəl	偶然的； 非正式的； 临时的， 不定期的； 漠不关心的， 冷淡的
decline	dɪ'klaɪn	dɪ'klaɪn	下降， 减少； 衰退， 衰落； 谢绝， 拒绝 / 下降，减少；衰退
property	'prɒpəti	'prɑpɚti	财产， 所有物； 房产； 物业； 性质， 性能
succeeding	sək'siːdɪŋ	sək'si:diŋ	以后的， 随后的
brave	breɪv	brev	勇敢的； 华丽的
similar	'sɪmələ	'sɪməlɚ	相似的， 类似的
viewpoint	'vjuːpɔɪnt	'vjupɔɪnt	观点， 看法， 见解
anyhow	'enihau	'ɛnɪ'haʊ	无论如何， 不管怎么说； 随随便便地， 杂乱无章地
specify	'spesɪfaɪ	'spɛsɪfaɪ	指定； 详细说明
whistle	'wɪsl	'wɪsl	吹口哨， 鸣笛声； 呼啸而过 / 口哨；呼啸而过
handle	'hændl	'hændl	柄，把手 / 拿， 触； 操作， 处理
forth	fɔːθ	fɔrθ	向前； 向外， 往外
tough	tʌf	tʌf	困难的， 难对付的； 坚强的， 能吃苦耐劳的； 健壮的； 坚硬的， 严格的； 老的， 硬的； 粗暴的， 充满暴力的
crossing	'krɒsɪŋ	'krɔsɪŋ	人行横道， 交叉口； 横渡
script	skrɪpt	skrɪpt	剧本， 广播稿； 书写用的字母； 笔迹， 手迹
submerge	səb'mɜːdʒ	səb'mɝdʒ	淹没， 潜入水中
system	'sɪstəm	'sɪstəm	系统； 制度， 体制； 方法， 做法； 身体
compose	kəm'pəuz	kəm'poz	组成， 构成； 创作， 为…谱曲； 使平静， 使镇静
spot	spɒt	spɑt	点，斑点；地点，处所；少量 / 认出， 发现； 玷污
roller	'rəulə	'rolɚ	滚筒， 滚轴
partial	'pɑːʃl	'pɑrʃəl	部分的； 不公平的； 偏爱的， 偏袒的
aid	eɪd	ed	帮助； 救护； 助手； 辅助手段
tone	təun	ton	腔调， 语气； 音调； 风格， 气度； 色调， 明暗
confident	'kɒnfɪdənt	'kɑnfɪdənt	确信的， 肯定的； 自信的
retain	rɪ'teɪn	rɪ'ten	保留， 保持
swell	swel	swɛl	膨胀，隆起；增长，增强，增多，扩大 / 波浪起伏； 鼓起， 隆起； 增强
skilled	skɪld	skɪld	有技能的； 熟练的； 需要技能的
local	'ləukl	ˈloʊkl	地方性的； 本地的； 局部的； 狭隘的
remind	rɪ'maɪnd	rɪ'maɪnd	提醒， 使想起
crude	kruːd	krud	简陋的， 天然的； 粗鲁的， 粗俗的
manufacturer	ˌmænju'fæktʃərə	,mænju'fæktʃərɚ	制造商； 制造厂
crew	kruː	krʊ	全体船员； 一队工作人员
valid	'vælɪd	'vælɪd	有效的； 正当的； 有根据的， 有理的
withstand	wɪð'stænd; wɪθ'stænd	wɪð'stænd	抵挡， 反抗
defeat	dɪ'fiːt	dɪ'fit	战胜， 挫败
vacuum	'vækjuəm	'vækjʊəm	用吸尘器清扫 / 真空；真空吸尘器
encourage	ɪn'kʌrɪdʒ	ɪn'kɝrɪdʒ	鼓励， 怂恿； 促进， 助长， 激发
bubble	'bʌbl	'bʌbl	冒泡； 沸腾 / 泡
era	'ɪərə	'ɪrə	时代， 年代， 纪元
yield	jiːld	jild	出产；让出，放弃；屈服，顺从；倒塌，垮掉 / 产量
electronic	ɪˌlek'trɒnɪk	ɪˌlɛkˈtrɑnɪk	电子的 / 电子学； 电子设备
vacation	və'keɪʃn; veɪ'keɪʃn	veˈkeʃən	假期， 休假
outcome	'autkʌm	'aʊt'kʌm	结果
elegant	'elɪgənt	'ɛləgənt	优美的， 文雅的， 讲究的； 简练的， 简洁的
tender	'tendə	'tɛndɚ	嫩的；脆弱的；疼痛的，一触即痛的；温柔的 / 提出 / 投标
curriculum	kə'rɪkjələm	kə'rɪkjələm	课程， 全部课程
meantime	'miːntaɪm	'min'taɪm	其间， 同时
powerful	'pauəfl	'paʊɚfl	强大的， 有力的， 有权的； 强壮的， 强健的
slip	slɪp	slɪp	滑跤，滑落，溜；下降，跌落；悄悄放进 / 疏漏， 差错
species	'spiːʃiːz	'spiʃiz	种， 类
anchor	'æŋkə	'æŋkɚ	抛锚， 停泊； 把…系住， 使固定； 担任主持人； 固定， 扎根 / 锚；给人安全感的物
preceding	prɪ'siːdɪŋ	'prisidɪŋ	在前的， 在先的， 前面的
cite	saɪt	saɪt	引用， 引证； 传唤， 传讯； 表彰， 嘉奖
logic	'lɒdʒɪk	'lɑdʒɪk	逻辑， 推理， 逻辑学
acquaintance	ə'kweɪntəns	ə'kwentəns	认识， 了解； 熟人
royal	'rɔɪəl	'rɔɪəl	王室的， 皇家的
internship	'ɪntɜːnʃɪp	'ɪntɝnʃɪp	实习生身份； 实习医师期
shed	ʃed	ʃɛd	脱落，脱去；流出，流下；发出，散发 / 棚， 小屋， 货棚
eyesight	'aɪsaɪt	'aɪsaɪt	视力， 目力
precision	prɪ'sɪʒn	prɪ'sɪʒn	精确， 精密
glove	glʌv	ɡlʌv	手套
screen	skriːn	skrin	屏幕，银幕；屏风；帘，纱窗 / 掩蔽， 遮蔽； 放映， 播放； 审查， 甄别
naked	'neɪkɪd	'nekɪd	裸体的； 无遮蔽的
trial	'traɪəl	'traɪəl	试， 试验； 审判； 讨厌的人
correspond	ˌkɒrə'spɒnd	,kɔrə'spɑnd	相符合， 相当； 通信
spur	spɜː	spɝ	刺激物 / 刺激， 鞭策， 激励
perception	pə'sepʃn	pɚ'sɛpʃən	感知， 觉察； 认识， 观念， 看法
rear	rɪə	rɪr	后部的，背后的 / 后部，背面；后方 / 抚养， 饲养； 种植
amongst	ə'mʌŋst	ə'mʌŋst	在…之中
undertake	ˌʌndə'teɪk	,ʌndɚ'tek	从事； 承担； 同意； 保证
insect	'ɪnsekt	'ɪnsɛkt	昆虫， 虫
bureau	'bjuərəu	'bjʊro	局， 司， 处， 社， 所
moist	mɔɪst	mɔɪst	湿润的， 潮湿的
cable	'keɪbl	'kebl	缆， 索， 电缆； 电报
qualify	'kwɒlɪfaɪ	ˈkwɑləˌfaɪ	胜任， 具有资格， 合格； 限定
intense	ɪn'tens	ɪn'tɛns	强烈的； 紧张的； 认真的； 热情的
pregnant	'pregnənt	'prɛɡnənt	怀孕的， 妊娠的
border	'bɔːdə	'bɔrdɚ	边，边缘，边界 / 给…加上边， 围； 邻接； 与…接壤
estate	ɪ'steɪt	ɪ'stet	土地， 住宅区， 地产； 财产， 遗产； 庄园， 种植园
applicable	'æplɪkəbl	'æplɪkəbl	能应用的； 合适的， 适当的
admission	əd'mɪʃn	əd'mɪʃən	允许进入； 承认； 入场费， 入场券
brass	brɑːs	bræs	黄铜， 黄铜器， 铜管乐器
expense	ɪk'spens	ɪk'spɛns	花费， 消费； 费用， 开支； 业务费用
rumour	'ruːmə	'ru:mə	谣传， 谣言
contemporary	kən'temprəri	kən'tɛmpərɛri	当代的；同时代的 / 同代人， 当代人
gear	gɪə	ɡɪr	齿轮，传动装置，排挡；用具，设备；衣服 / 使适应， 使适合
boundary	'baundri	'baʊndri	分界线， 边界
rob	rɒb	rɑb	抢劫， 盗窃
elderly	'eldəli	'ɛldɚli	较老的，年长的 / 到了晚年的人， 老年人
financial	faɪ'nænʃl; fə'nænʃl	faɪˈnænʃəl;fəˈnæ-	财政的， 金融的
rod	rɒd	rɑd	杆， 棒
dumb	dʌm	dʌm	哑的； 无言的； 说不出话的
respective	rɪ'spektɪv	rɪ'spɛktɪv	各自的， 各个的， 分别的
media	'miːdiə		新闻媒介， 传播媒介
favour	'feɪvə	ˈfevɚ	好感；赞同；恩惠 / 赞同； 喜爱， 偏爱； 有利于
pollute	pə'luːt	pə'lut	弄脏， 污染； 腐蚀
harden	'hɑːdn	'hɑrdn	变硬； 变得坚强
eve	iːv		前夜， 前夕， 前一刻
pronoun	'prəunaun	'pronaʊn	代词
define	dɪ'faɪn	dɪ'faɪn	给…下定义， 限定
dictate	dɪk'teɪt	'dɪktet	口授； 命令， 规定， 要求 / 命令， 指挥
construction	kən'strʌkʃn	kən'strʌkʃən	建造； 建筑物； 结构
predict	prɪ'dɪkt	prɪ'dɪkt	预言， 预告， 预测
dump	dʌmp	dʌmp	倾卸，倾倒；倾销 / 垃圾场
render	'rendə	'rɛndɚ	使得， 致使； 给予， 提供； 翻译
universal	ˌjuːnɪ'vɜːsl	'jʊnə'vɝsl	普遍的； 通用的； 全世界的
chemist	'kemɪst	'kɛmɪst	化学家， 药剂师
frontier	'frʌntɪə	frʌn'tɪr	边境， 边疆； 新领域
abroad	ə'brɔːd	ə'brɔd	到国外； 在传播， 在流传
radical	'rædɪkl	'rædɪkl	根本的，基本的；激进的，激进派的 / 激进分子
relieve	rɪ'liːv	rɪ'liv	使轻松， 使宽慰， 缓解； 使得到调剂； 接替
drawer	drɔː	drɔr	抽屉
requirement	rɪ'kwaɪəmənt	rɪ'kwaɪɚmənt	要求； 必要条件； 需要， 需要的东西
transport	træn'spɔːt; trɑːn-	'trænspɔrt	运输 / 运输， 运输工具
employment	ɪm'plɔɪmənt	ɪm'plɔɪmənt	工作； 雇用； 使用
specific	spə'sɪfɪk	spɪ'sɪfɪk	特有的；具体的，明确的 / 详情， 细节
application	ˌæplɪ'keɪʃn	ˌæpləˈkeʃən	申请， 申请书； 施用， 涂抹； 应用， 实施； 实用性
engage	ɪn'geɪdʒ	ɪn'ɡedʒ	使从事； 聘用； 吸引； 占用； 使订婚
acre	'eɪkə	'ekɚ	英亩
whisper	'wɪspə	'wɪspɚ	低声地讲 / 低语， 耳语
appetite	'æpɪtaɪt	'æpəˌtaɪt	食欲， 胃口； 欲望
semester	sɪ'mestə	səˈmɛstɚ	学期
strategy	'strætədʒi	'strætədʒi	战略， 策略
dull	dʌl	dʌl	乏味的， 单调的； 晦暗的， 阴沉的； 低沉的； 笨的； 钝的
collapse	kə'læps	kə'læps	倒坍；塌下 / 突然失败；突然瓦解
clumsy	'klʌmzi	'klʌmzi	笨拙的， 愚笨的； 粗陋的； 不得体的
territory	'terətri	'tɛrətɔri	领土， 版图； 领域
concession	kən'seʃn	kən'sɛʃən	让步， 妥协； 特许， 特许权； 承认， 认可
accurate	'ækjərət	'ækjərət	准确的， 正确无误的
maintain	meɪn'teɪn	men'ten	维持； 维修， 保养； 主张； 赡养
shift	ʃɪft	ʃɪft	移动，转移；改变，转变 / 转换， 转变； 轮班
echo	'ekəu	'ɛko	重复， 模仿； 发出回声 / 回声；反响，共鸣
erect	ɪ'rekt	ɪ'rɛkt	竖直的， 垂直的 / 建造；使竖立
bargain	'bɑːgən	ˈbɑrɡɪn	讨价还价 / 特价商品；协议，交易
professional	prə'feʃənl	prə'fɛʃənl	职业的，专业的，专门的 / 自由职业者， 专业人员
elective	ɪ'lektɪv	ɪ'lɛktɪv	选举的，有选举权的；可任意选择的 / 选修课程
accusation	ˌækju'zeɪʃn	,ækju'zeʃən	谴责； 【律】 指控
protein	'prəutiːn	'protin	蛋白质
annual	'ænjuəl	'ænjuəl	每年的，一年一次的 / 年报， 年鉴； 一年生的植物
exclusive	ɪk'skluːsɪv	ɪk'sklusɪv	奢华的，高级的；独有的，独享的；排斥的，排他的；不包括…的，不把…计算在内的 / 独家新闻
jar	dʒɑː	dʒɑr	感到不快； 震动， 摇动 / 罐子，坛子，广口瓶
poverty	'pɒvəti	'pɑvɚti	贫穷， 贫困
resort	rɪ'zɔːt	rɪ'zɔrt	求助，凭借，诉诸 / 求助， 凭借， 诉诸； 求助的对象， 采用的手段； 常去之地， 胜地
goodness	'gudnəs	ˈgʊdnɪs	天哪 / 善良， 美德， 好意
lightning	'laɪtnɪŋ	'laɪtnɪŋ	闪电， 电光
jaw	dʒɔː	dʒɔ	颌， 颚
margin	'mɑːdʒɪn	'mɑrdʒən	页边空白； 差数， 差额； 余地； 边缘
remain	rɪ'meɪn	rɪ'men	剩下，余留；保持；仍然是 / 残余； 残骸； 遗迹
amaze	ə'meɪz	ə'mez	使惊奇， 使惊愕
refine	rɪ'faɪn	rɪ'faɪn	精炼， 精制， 提纯； 使优美， 使完善
mount	maunt	maʊnt	登上；发起；安放；增加，加剧 / 山， 峰
demand	dɪ'mɑːnd	dɪ'mænd	要求， 需要； 查问
mystery	'mɪstri	ˈmɪstri	神秘； 神秘的人
atomic	ə'tɒmɪk	ə'tɑmɪk	原子的， 原子能的， 原子武器的
deposit	dɪ'pɒzɪt	dɪ'pɑzɪt	使沉淀；存放，储蓄 / 定金， 押金； 存款； 矿藏
centimetre	'sentɪmiːtə	'sɛntɪmitɚ	公分， 厘米
telescope	'telɪskəup	'tɛləˌskop	望远镜
rotten	'rɒtn	'rɑtn	腐烂的； 令人不愉快的； 糟糕的
skillful	'skɪlfl	'skɪlfəl	灵巧的， 娴熟的
flash	flæʃ	flæʃ	闪， 闪烁； 飞驰 / 闪光；闪光灯
accuse	ə'kjuːz	ə'kjuz	指责， 归咎于
housing	'hauzɪŋ	'haʊzɪŋ	房屋， 住宅； 住房建筑， 住房供给； 外壳， 外罩
devil	'devl	'dɛvl	魔鬼， 恶魔； 家伙， 人
guarantee	ˌgærən'tiː	,ɡærən'ti	保证；保证书；担保物 / 保证， 担保
recommend	ˌrekə'mend	'rɛkə'mɛnd	推荐， 举荐； 劝告， 建议； 使成为可取； 使受欢迎
acquire	ə'kwaɪə	ə'kwaɪr	取得， 获得， 学到
fertile	'fɜːtaɪl	ˈfɝtəl; (canadian) ˈfɝˌtaɪl	肥沃的； 多产的； 丰富的
automobile	'ɔːtəməbiːl	,ɔtəmə'bil	汽车， 机动车
notion	'nəuʃn	'noʃən	概念， 观念； 意图， 想法， 念头
diversity	daɪ'vɜːsəti	dɪˈvəsɪti	多样性； 差异； 不同点
helicopter	'helɪkɒptə	'hɛlɪkɑptɚ	直升机
tractor	'træktə	'træktɚ	拖拉机， 牵引车
patience	'peɪʃns	'peʃns	忍耐， 耐心
grace	greɪs	ɡres	优美，优雅；风度，魅力；宽限，缓期 / 使优美
advertisement	əd'vɜːtɪsmənt	,ædvɚ'taɪzmənt	广告， 公告， 登广告； 广告活动， 宣传
ripe	raɪp	raɪp	熟的； 时机成熟的
attribute	ə'trɪbjuːt	ə'trɪbjut	把…归因于 / 属性
mechanism	'mekənɪzəm	'mɛkənɪzəm	机械装置； 机制， 机理； 办法， 途径
detection	dɪ'tekʃn	dɪ'tɛkʃən	察觉， 发觉； 侦查， 探测
triumph	'traɪʌmf	ˈtraɪəmf	成功 / 凯旋，胜利
vice	vaɪs	vaɪs	罪恶； 恶习， 缺点； 虎钳
horror	'hɒrə	'hɔrɚ	恐怖； 憎恶； 令人恐怖的事物
poison	'pɔɪzn	'pɔɪzn	毒，毒药 / 毒害
thoughtful	'θɔːtfl	'θɔtfl	沉思的； 体贴的
gram	græm	ɡræm	克
empower	ɪm'pauə	ɪm'paʊɚ	授权于； 使能够
riot	'raɪət	'raɪət	聚众闹事 / 暴乱，骚乱；极度丰富 / 把浪费在放荡的生活上
arouse	ə'rauz	ə'raʊz	引起； 唤起， 唤醒
nest	nest	nɛst	筑巢 / 巢，窝，穴
tour	tuə	tʊr	旅行， 游历
calm	kɑːm	kɑm	静的，平静的 / 平静， 镇静
boring	'bɔːrɪŋ	'bɔrɪŋ	令人厌烦的， 乏味的， 无聊的
classic	'klæsɪk	'klæsɪk	最优秀的，典型的，标准的；传统式样的，典雅的 / 文学名著， 经典作品， 杰作； 优秀的典范； 古典文学， 古典语文研究
ownership	'əunəʃɪp	'onɚʃɪp	所有， 所有制
metric	'metrɪk	'mɛtrɪk	公制的， 米制的
absolute	'æbsəluːt	'æbsəlut	十足的， 地道的； 绝对的， 完全的； 不受任何限制的
ash	æʃ	æʃ	灰， 灰末； 骨灰
describe	dɪ'skraɪb	dɪ'skraɪb	形容； 描写； 画出
suck	sʌk	sʌk	吸， 吮， 啜； 吸收
grab	græb	ɡræb	抓取，攫取；赶紧做；抓住；抓，夺 / 抓， 夺
rub	rʌb	rʌb	擦， 摩擦
presently	'prezntli	'prɛzntli	不久， 一会儿； 现在， 目前
wealthy	'welθi	'wɛlθi	富有的， 富裕的
rug	rʌg	rʌɡ	地毯
jazz	dʒæz	dʒæz	爵士音乐， 爵士舞曲
dusk	dʌsk	dʌsk	薄暮， 黄昏； 幽暗
administration	ədˌmɪnɪ'streɪʃn	əd,mɪnɪ'streʃən	管理； 管理部门， 行政机关； 实行， 执行
occasional	ə'keɪʒənl	ə'keʒənl	偶尔的， 间或发生的
boast	bəust	bost	自夸；自豪 / 自夸，吹嘘；以拥有…而自豪 / 自吹自擂， 自夸的话
operator	'ɒpəreɪtə	'ɑpəretɚ	操作人员； 话务员， 报务员
debate	dɪ'beɪt	dɪ'bet	争论， 辩论
spacecraft	'speɪskrɑːft	'speskræft	航天器， 宇宙飞船
furniture	'fɜːnɪtʃə	'fɝnɪtʃɚ	家具
segment	'segmənt	'sɛɡmənt	部分， 片段； 瓣
stripe	straɪp	straɪp	条纹
jet	dʒet	dʒɛt	乘喷气式飞机 / 喷气式飞机；喷嘴；喷射
helpful	'helpful	'hɛlpfl	给予帮助的； 有用的
statistic	stə'tɪstɪk	stə'tɪstɪk	统计数值， 统计资料； 统计学
attractive	ə'træktɪv	ə'træktɪv	有吸引力的， 引起注意的
superb	sjʊː'pɜːb; sʊː'pɜːb	suːˈpɜːrb	极好的； 高质量的
mold	məuld	mold	霉，霉菌；模型，铸模；性格 / 用模子制作， 塑造； 使形成， 影响…的形成
engineering	ˌendʒɪ'nɪərɪŋ	'ɛndʒə'nɪrɪŋ	工程， 工程学
significant	sɪg'nɪfɪkənt	sɪɡ'nɪfɪkənt	相当数量的； 重要的， 意义重大的， 意味深长的
bold	bəuld	bold	勇敢的； 鲁莽的； 粗体的， 黑体的； 醒目的
bleed	bliːd	blid	出血， 流血； 泌脂 / 勒索…的钱
delicious	dɪ'lɪʃəs	dɪ'lɪʃəs	美味的； 芬芳的， 怡人的； 有趣的
catalogue	'kætəlɒg	'kætəlɔɡ	目录 / 为…编目录，把…列入目录中
whatever	wɒt'evə	wət'ɛvɚ	[用于否定句中以加强语气]任何； 无论什么
decrease	dɪ'kriːs	dɪ'kris	减少 / 减少
volunteer	ˌvɒlən'tɪə	,vɑlən'tɪr	自愿提供； 自愿， 志愿 / 志愿者；志愿兵
museum	mju'ziːəm	mjuˈzɪəm	博物馆
ignorance	'ɪgnərəns	'ɪɡnərəns	无知， 愚昧
senate	'senət	'sɛnət	参议院， 上院
trumpet	'trʌmpɪt	'trʌmpɪt	喇叭，小号 / 大声宣告， 鼓吹
bolt	bəult	bolt	螺栓，插销 / 闩门
string	strɪŋ	strɪŋ	连成一串； 排成一行前进 / 线，细绳；一串，一行 / 缚，扎，挂；串起，穿；使排成一列；伸展，拉直
import	ɪm'pɔːt; 'ɪm-	'ɪmpɔt	输入， 进口 / 输入， 进口； 进口商品； 意义， 重要性
occupy	'ɒkjupaɪ	'ɑkjupaɪ	占领， 占， 占有
submit	səb'mɪt	səb'mɪt	屈从， 听从， 服从 / 呈送，提交；主张，建议；使服从，使降服
mood	muːd	mud	心情， 情绪； 语气
boom	buːm	buːm	激增， 繁荣， 迅速发展； 发出隆隆声 / 激增，繁荣，迅速发展；隆隆声，嗡嗡声
absence	'æbsəns	'æbsns	缺席， 不在； 缺席的时间， 外出期； 缺乏， 不存在
attract	ə'trækt	ə'trækt	吸引， 引起…注意
edition	ɪ'dɪʃn	ɪ'dɪʃən	版， 版本， 版次
simplicity	sɪm'plɪsəti	sɪm'plɪsəti	简单， 简易； 朴素
cautious	'kɔːʃəs	'kɔʃəs	十分小心的， 谨慎的
disappear	ˌdɪsə'pɪə	'dɪsə'pɪr	不见， 失踪， 消失
summit	'sʌmɪt	'sʌmɪt	最高点， 峰顶； 最高级会议
recession	rɪ'seʃn	rɪ'sɛʃən	衰退， 衰退期
conclusion	kən'kluːʒn	kən'kluʒn	结论， 推论； 结尾； 缔结， 议定
typist	'taɪpɪst	'taɪpɪst	打字员
durable	'djuərəbl	'dʊrəbl	耐久的， 耐用的
negative	'negətɪv	'nɛɡətɪv	否定的，消极的；负的；阴性的 / 负片， 底片； 负数
impose	ɪm'pəuz	ɪm'poz	利用， 占便宜； 欺骗 / 把…强加于；征
ally	'ælaɪ	'ælaɪ	结盟， 联合 / 同盟国， 同盟者； 支持者
statement	'steɪtmənt	'stetmənt	陈述， 声明； 结算单， 报表
hence	hens	hɛns	因此， 所以； 今后
memorial	mə'mɔːriəl	məˈmɔrɪəl	纪念的，悼念的 / 纪念碑， 纪念堂， 纪念仪式
factor	'fæktə	'fæktɚ	因素； 因子； 系数
boot	buːt	but	靴子， 长筒靴； 行李箱； 解雇
pinch	pɪntʃ	pɪntʃ	捏，拧 / 撮， 微量
delivery	dɪ'lɪvəri	dɪ'lɪvəri	投递， 交付； 分娩； 讲话方式； 投递的邮件
rack	ræk	ræk	挂架，搁架 / 使痛苦， 折磨； 尽力使用
election	ɪ'lekʃn	ɪ'lɛkʃən	选举； 选择权； 当选
conquer	'kɒŋkə	'kɑŋkɚ	征服， 战胜； 破除， 克服
learned	'lɜːnɪd	'lɝnd; lɝ​nɪd	有学问的； 学术上的
substance	'sʌbstəns	'sʌbstəns	物质； 实质； 大意， 要旨； 根据， 理由
frown	fraun	fraʊn	皱眉， 蹙额
bond	bɒnd	bɑnd	黏合， 结合 / 联结，联系；公债；契约，合同
target	'tɑːgɪt	'tɑrɡɪt	目标 / 把…作为目标； 瞄准
wax	wæks	waks	蜡，蜂蜡 / 给…上蜡
grind	graɪnd	ɡraɪnd	磨， 磨快
urban	'ɜːbən	'ɝbən	城市的， 都市的； 住在都市的
furthermore	ˌfɜːðə'mɔː	,fɝðɚ'mɔr	而且， 此外
guidance	'gaɪdns	'gaɪdns	引导， 指导， 领导
risk	rɪsk	rɪsk	危险，风险；引起危险的事物 / 冒…的危险， 使遭受危险
flame	fleɪm	flem	火焰， 光辉； 热情
container	kən'teɪnə	kən'tenɚ	容器； 集装箱
leader	'liːdə	'lidɚ	领袖， 领导人， 首领
delicate	'delɪkət	ˈdɛlɪkɪt	纤细的， 易碎的； 微妙的； 精美的
discard	dɪs'kɑːd	dɪsˈkɑːrd	丢弃， 抛弃， 遗弃
